79.642921	77.824272	76.400406	76.978752	78.772186	82.761444	83.581154	80.495155	91.501976	79.4869	85.397392	106.82893	107.15717	108.58406	111.27738	113.65556	103.23271	97.590096	72.537018	102.47012	78.502937	79.807884	82.327812	85.11364	82.938774	84.775421	85.592529	86.225594	77.520027	88.50309	92.08075	97.923973	89.313416	89.492958	87.291656	88.652885	84.59623	81.921082	84.142357	86.919579	89.471176	87.205376	92.621246	97.10955	102.40185	98.9916	103.39744	89.049706	93.549896	72.095909	78.499138	71.542236	68.840591	76.333992	75.698227	76.67672	88.589417	90.578781	105.03735	79.205528	83.137856	84.701714	90.788567	91.319901	94.530205	96.259674	94.117661	95.397034	87.672935	93.855087	83.327843	105.34875	108.62809	105.89082	96.668892	104.82272	81.779671	79.661369	78.065651	74.052292	73.840378	76.017838	96.733826	89.704697	89.82692	74.25013	82.873734	109.12576	103.12233	104.54236	104.68398	102.503	99.942863	104.45479	106.80333	104.9136	104.80905	108.27526	110.96461	106.69383	111.29236	104.61542	106.53891	104.88628	103.60503	113.43126	112.65025	108.01859	103.7261	104.41366	100.216	81.573227	81.852715	81.88681	81.833595	81.48111	81.428047	81.371956	80.649475	81.23877	81.459221	81.075562	81.143433	81.136093	80.352203	80.804787	80.850128	78.968933	79.260094	80.506592	79.36071	78.904236	75.626022	77.660011	77.773529	77.507256	74.366302	73.483879	78.457253	77.487022	78.017563	71.574448	83.07634	79.216385	78.209267	80.087196	80.67128	79.985596	77.116043	77.864037	79.422569	73.028183	80.129517	78.490616	79.471428	89.985214	99.862572	91.055565	106.55447	105.80849	102.13813	104.37748	107.0723	101.53058	91.886688	86.939041	76.507713	80.829445	80.037506	80.481033	80.984688	79.772545	81.097725	80.557999	79.551231	71.786667	70.722618	79.323502	71.051247	80.883705	85.069351	104.63947	98.003929	102.51311	93.081833	100.87617	110.81941	114.13522	103.60337	102.48409	104.09364	103.23316	101.33038	100.35878	102.40388	103.92549	112.00224	110.10163	96.878731	91.028748	93.450676	104.66833	104.4615	109.57114	80.691315	89.979935	79.274765	75.731659	76.607925	79.650856	89.93071	81.537117	86.618637	92.220482	92.666718	85.85157	107.1599	92.217392	85.68364	91.553085	93.821159	100.29329	91.660202	95.094505	92.851082	89.562653	92.333992	88.725433	79.911781	80.170479	91.19487	79.388603	86.382729	79.60878	77.877167	82.430161	87.182159	89.855415	86.620438	94.163689	84.637108	98.899185	82.626244	84.771622	90.71656	90.150352	94.86718	90.204597	91.003426	95.84404	99.642624	88.205818	0
80.025528	73.851837	78.207764	79.484283	84.129997	81.120064	81.618996	81.095215	82.904251	77.289139	89.735725	99.824715	91.574867	96.46067	87.574684	107.7486	89.021339	79.96051	71.141304	82.593689	92.468788	75.763092	80.033363	78.811409	78.458176	81.790016	83.3116	97.854279	99.177551	96.543602	88.600662	99.879158	91.833298	91.63456	83.607178	88.505325	84.036247	83.441422	88.712135	90.503937	94.727493	95.74295	100.17004	93.736771	99.277458	92.135338	95.240692	94.155861	92.800545	96.911041	105.72766	70.917328	66.572151	82.78009	77.692245	76.134567	70.557266	71.186752	69.239899	76.584274	74.828438	74.423553	71.302254	76.802589	76.677727	76.224152	79.014809	76.987938	80.258041	80.878624	81.346611	94.668243	95.159798	108.68542	92.756256	101.91096	74.650917	73.521255	83.182381	73.209221	78.639473	53.71278	88.865036	90.032593	85.735222	69.62281	93.637787	104.53908	110.256	109.48724	107.54538	104.4325	107.6806	110.63576	108.82628	105.72886	109.75717	111.68439	106.44637	109.42024	107.05611	111.76737	111.6035	107.75237	109.37492	107.62971	106.81052	105.88857	94.522461	76.905731	81.144852	81.165726	81.671181	81.776413	81.752441	81.062126	81.272453	81.255096	80.621193	79.93116	80.914841	80.638443	81.038437	81.037857	80.175629	83.095032	80.869095	79.162201	77.742882	78.608551	79.32193	86.588852	77.275276	81.385902	69.971046	71.049744	78.535721	76.084465	76.556038	73.297607	75.14743	78.874222	76.991478	81.861473	76.552864	85.353859	76.396805	78.786674	75.446312	78.375374	78.885803	81.295998	83.284393	80.446724	87.050041	84.552689	91.431465	86.671249	99.483582	111.30927	108.02622	108.40067	103.9574	107.22948	92.322067	84.436928	81.298012	80.304138	81.088951	80.151787	81.770531	80.141312	82.844063	79.479691	79.353477	79.113602	77.077736	74.381454	69.44278	80.213608	90.818008	101.16346	105.52604	103.24078	108.48535	113.40717	116.13941	107.59849	113.00202	110.38313	104.04552	108.18636	101.12495	108.80928	108.6411	103.94778	111.32298	99.296104	103.34189	86.441635	118.6431	109.81818	105.28563	94.311424	83.301666	85.770287	76.772011	76.038376	76.538956	79.747375	90.032677	82.656265	83.957413	100.6521	94.293076	84.716736	108.61891	83.137833	88.289246	94.976036	97.112083	96.380333	97.127808	99.733887	90.938347	91.956123	94.233749	98.193481	93.571457	95.778595	96.201935	82.884979	86.816307	76.080925	72.415756	82.462029	90.006569	86.958549	93.506248	91.818176	96.307976	93.152542	86.124725	82.231102	90.737671	93.266052	103.30603	90.853691	97.440918	97.903503	91.272995	78.806824	0
80.604263	78.886963	77.322655	79.176407	79.950577	80.801697	81.740341	79.105255	92.793617	83.06295	90.384354	95.817307	95.993835	106.38135	91.229912	101.03551	89.724358	84.506645	77.782219	76.499802	95.251785	68.882263	78.6325	80.050461	76.627876	74.536293	78.512741	78.206413	88.156677	88.864204	88.537163	98.913216	95.011803	88.931282	91.004623	86.611275	89.209091	88.670502	89.966782	93.701988	101.61916	100.84747	96.875061	82.487579	99.543877	86.254883	85.79026	83.985802	91.260979	82.924522	94.169998	96.854309	84.320236	92.034935	95.662033	81.173454	65.897842	73.349487	73.487076	70.413048	75.869072	73.143387	76.645432	77.701385	69.446251	67.910484	71.770081	72.911003	63.129993	77.051071	80.904907	91.733093	96.196159	93.812645	85.505241	82.583542	77.639671	70.782402	78.23716	77.256996	78.900093	86.221306	89.360107	88.312012	78.741226	80.524826	104.23691	110.09715	104.8625	106.31485	105.57565	107.21946	100.54106	106.19028	109.6233	111.33178	103.79136	107.93958	111.94388	107.44257	110.14079	106.69733	108.23913	93.337204	96.226006	109.42612	109.22227	110.25358	76.363907	81.603119	81.020416	80.450821	81.466583	81.656288	81.655777	80.819359	81.146332	81.339188	80.461037	79.18325	80.56781	80.26281	80.69696	80.568237	80.047333	82.264961	80.975182	81.648483	77.891479	79.702118	80.235558	81.642258	76.587456	80.975548	79.229279	76.845032	79.029442	76.409615	77.702782	73.786842	77.795563	77.795822	75.038872	77.605965	78.39196	76.38047	74.457802	82.064011	77.908691	78.28849	79.463959	78.583771	81.133904	79.815826	78.533173	88.206718	100.50737	95.063026	102.32175	103.33669	102.56931	101.06229	110.1132	105.56115	92.755791	78.902435	84.001915	80.292336	91.004028	81.451431	96.486458	81.823212	81.517418	78.168114	80.356468	81.003052	81.602348	80.950333	70.833237	78.306709	86.830078	86.169655	97.920776	101.22369	101.17986	108.75497	109.4185	112.22165	104.6944	105.37339	101.15015	99.219543	96.300316	101.4682	90.724579	101.02714	91.121208	86.992432	90.520645	76.783081	116.25359	100.94423	89.503876	86.472595	90.666794	82.620705	76.368347	75.859627	76.01683	80.307678	89.47319	89.965042	87.826469	93.646324	95.62841	93.992393	101.1891	87.831207	84.897881	99.078247	103.78046	98.221313	99.460083	99.871048	102.00273	98.041542	102.4669	97.392258	98.094284	91.295204	96.703674	88.235725	95.896629	89.966415	82.273674	90.379547	84.11116	85.169044	84.725983	84.593483	101.72125	98.087288	85.863861	83.265572	86.160576	92.114136	104.23519	96.133484	99.850403	77.781509	80.780968	77.950462	0
80.147583	78.913445	79.308586	77.640808	81.962555	84.591721	88.696617	92.156883	92.803017	89.854149	90.023109	95.945984	103.34433	100.32702	105.8066	90.678276	96.802338	79.333366	80.378784	74.178764	85.204315	73.345024	85.641624	76.073563	74.64006	76.79422	75.921364	75.499504	78.372475	83.371361	89.457146	97.471756	95.129372	93.034653	98.247772	89.233017	102.30477	98.663147	92.58419	99.406761	96.952095	94.547134	87.878242	84.864922	103.19943	85.813522	87.29818	84.653824	81.01387	88.711464	96.268944	85.626114	85.567749	89.339638	99.363075	81.00943	81.60112	88.356773	96.626663	90.41671	88.659729	89.633804	90.190804	78.900673	70.936272	69.124321	72.666664	72.060036	68.196838	77.132996	80.452301	92.604614	76.730598	90.706131	73.894943	73.302818	79.233315	73.300095	79.160698	75.574028	66.318222	91.60759	84.922318	86.387924	74.694435	106.94884	109.9574	108.73145	111.66454	111.45999	108.435	107.66003	105.46146	110.2468	104.92361	106.6192	109.86586	109.45293	107.94271	109.58274	107.0602	111.48179	108.70749	79.803185	75.500427	108.71139	107.87502	103.97569	73.808731	81.446823	80.897095	79.971947	81.36515	81.397644	81.571617	80.712669	80.890831	81.64917	81.083458	79.924377	80.697113	80.561111	81.058334	81.153519	80.333809	86.624496	75.950142	76.741882	76.864067	77.418381	78.019493	84.267517	71.308586	75.409576	80.602013	77.473007	78.904068	67.848625	79.411865	75.687881	85.340828	77.484619	76.813141	72.709747	77.295639	70.552376	76.548958	80.531586	74.679955	75.69767	77.427628	77.01725	75.9534	78.010567	72.854462	99.949043	90.47464	80.640869	101.48795	103.57723	108.44135	107.75547	104.25907	107.07967	99.53476	92.002556	92.571205	86.934494	87.290199	79.53949	87.07785	80.70475	83.721893	81.647453	90.494087	80.977158	81.725319	81.789009	80.897377	78.476265	72.874893	71.739288	81.484329	95.701561	90.33461	94.691246	101.89487	99.88295	112.94239	109.63383	96.630936	86.645889	86.31675	86.614342	90.41832	79.784538	79.415527	84.246147	92.654228	81.188492	94.327049	93.030251	77.737305	84.409805	93.46389	79.130684	77.292099	79.198959	75.897545	84.028198	93.90519	84.271423	89.574921	83.56871	99.917267	101.06297	100.69736	89.331917	82.514488	94.922646	105.20566	105.45169	96.308365	104.26968	96.757988	91.212013	99.126373	101.66302	103.29626	100.70496	98.067505	89.901939	92.388023	85.362549	86.025055	95.563843	89.48568	90.260986	89.400429	80.29364	89.120903	95.509125	78.248466	89.563828	92.262238	96.029411	108.31432	86.106873	94.864517	76.097252	84.843376	71.531898	0
83.38932	82.380936	84.773193	75.869911	80.624199	80.533028	85.278328	93.771591	95.27314	102.46985	106.25406	96.290787	98.080574	100.9071	99.427086	78.810295	107.41637	83.960327	86.256065	76.321999	77.876266	80.814697	79.693153	86.445534	78.198471	75.072456	73.848915	75.40831	79.428925	85.726082	96.742149	94.365585	97.423241	97.767014	96.625961	97.14901	96.428436	92.485527	94.082191	98.452713	90.259163	102.8306	92.068199	85.116966	105.28385	89.057968	97.512955	87.213036	83.310181	102.20145	90.326675	86.206284	87.714478	81.728561	98.254532	79.833916	80.917114	96.494698	92.772629	88.903404	94.411743	93.921478	95.042595	99.802185	96.221588	94.550102	82.30397	80.417282	79.04174	84.18441	72.56974	72.871002	73.107704	78.915199	63.517326	71.126839	80.223862	71.422058	82.02227	73.75824	92.367508	82.95826	85.098511	81.623741	72.630981	107.03583	105.47068	112.33289	105.16678	105.81857	105.39713	110.28568	102.7672	105.8266	98.826057	110.56641	105.62895	109.93705	108.16801	108.78057	109.70042	104.88931	110.53986	100.0791	89.038055	112.48289	110.79276	98.66008	81.54332	81.284882	80.733482	79.176773	81.113045	81.248833	81.446159	79.962082	80.771614	83.606857	82.926308	81.539688	82.31414	81.710686	82.807022	83.514076	82.125916	87.027725	80.570724	80.849655	79.52977	80.23835	78.058418	83.815216	76.101204	78.310181	77.68087	77.113808	78.019798	73.636383	74.360405	77.781059	77.489815	71.571251	80.009354	76.198105	81.449181	74.655701	75.862633	82.035316	78.884628	78.731461	80.978485	78.509544	80.165543	80.741318	77.568626	96.839996	85.013214	81.578743	107.76315	104.93121	103.75903	107.98376	107.01048	98.52301	97.3078	102.38741	100.54915	98.968216	98.213844	94.653114	89.099419	79.133835	95.018738	80.877617	81.809906	87.904617	85.220863	82.585258	79.06781	72.393677	77.750305	73.174522	75.747406	75.894646	86.038139	74.888931	76.435898	79.454155	103.25265	92.886314	81.073654	80.046219	87.85659	87.331116	81.878891	80.878342	79.662231	87.035408	83.272995	98.97319	96.421745	92.475639	85.209015	89.240036	87.107292	74.451965	77.46035	82.209274	75.810257	90.84301	94.297134	83.502571	78.946785	82.847	97.620926	96.390671	95.564339	98.925644	93.747993	98.497154	95.822433	102.76408	102.24718	102.135	96.359795	95.250587	89.968758	100.88911	103.50106	98.261421	100.68777	95.677956	96.542854	89.381073	90.002037	87.068901	91.608063	90.062271	87.210526	73.199348	88.818222	92.521317	82.396065	91.371658	81.96402	102.71799	98.940788	76.931915	87.317253	72.382416	75.494911	70.546387	0
83.923615	79.769966	84.544754	78.256966	86.845787	85.307617	79.439049	93.476097	96.685974	110.23804	99.363976	111.90434	97.164009	97.850891	85.605812	88.881538	102.68893	92.60807	90.375404	76.851791	77.685226	79.836792	82.245453	86.735214	80.703484	75.222786	73.282372	79.995125	78.537117	95.84874	95.790504	96.028748	100.65082	104.29913	91.488754	100.4748	100.32792	98.275452	93.952614	97.920326	103.20757	100.88245	89.736305	89.548355	100.50608	101.65977	101.13507	100.69184	81.73307	94.938507	89.224457	85.238411	84.552841	83.839417	94.452812	95.772949	97.898422	92.050774	100.65384	99.438202	102.79139	98.933426	89.498383	103.67834	98.518394	88.889587	96.783585	98.774513	73.917366	84.616203	70.638916	67.143112	74.28054	74.815971	69.731407	78.920761	81.404167	69.596413	75.462448	75.640335	72.933128	78.816132	79.431732	78.902885	66.244102	110.26731	109.56129	104.73724	108.05035	111.99309	101.22063	107.60512	104.89403	107.64526	102.77132	107.49058	109.75582	109.19386	108.79385	105.49272	108.01015	110.26106	109.89867	108.28994	106.82841	110.1789	104.61313	80.812317	81.455276	80.757042	80.41037	78.244926	80.586243	80.968704	81.06485	78.85051	81.038589	87.95607	83.29686	83.661575	87.6129	86.790901	91.646873	88.519249	88.414001	89.020134	79.386459	82.414474	83.74054	80.305336	85.822685	84.764954	82.804901	83.259781	79.053925	73.390579	80.695076	77.011307	79.589233	72.422432	79.102142	74.173615	83.920227	76.578224	75.585464	76.532974	79.563545	82.810135	80.958679	81.015244	78.204178	79.911934	83.815681	86.574669	82.52784	96.792168	84.695961	84.488487	103.00697	110.43259	108.54574	109.66821	106.67931	103.13664	90.891785	87.159584	86.076912	96.286087	95.316719	89.914749	106.54678	84.412529	85.154343	99.435005	88.47155	85.186272	89.495918	86.329491	90.4543	78.412918	70.746567	80.308746	84.348457	80.964371	73.079445	74.111343	69.723488	76.907364	85.705742	85.088486	86.594582	79.395966	88.030296	101.45361	92.136284	99.694466	104.46204	105.42863	103.85468	103.41064	97.719269	102.99661	91.108932	89.272652	78.694122	74.699562	75.546066	78.285507	76.292	93.556267	93.738441	89.938354	77.224464	80.28952	89.219887	89.406906	108.25936	99.867439	101.0284	98.205353	93.165375	93.471893	97.075066	101.87191	95.818466	90.002617	97.263077	105.42972	98.882683	101.27706	92.161926	89.378197	94.449379	87.902855	93.462219	88.325356	84.546082	83.789764	91.352798	80.355911	82.72744	95.248764	77.759903	80.126785	78.576408	96.03894	87.995636	99.026749	82.422371	78.024109	81.65136	75.768845	0
77.345078	75.949127	83.868645	81.201157	89.303932	87.023308	77.109581	99.181717	101.69009	105.67041	106.43291	103.5055	95.80278	87.202393	80.500046	104.52189	84.220398	113.0917	97.82795	78.131676	78.092537	79.599487	81.703369	85.016068	79.907555	76.249771	72.952332	97.767036	82.697098	93.659882	95.343842	97.327171	102.24804	101.28661	89.945221	95.465935	98.633667	95.749519	96.389343	99.434677	106.57234	101.95943	86.07917	108.66395	101.49127	111.73119	106.14469	91.007591	80.83873	99.839973	97.256126	95.676414	94.288315	92.691177	94.871216	86.715561	90.929955	100.46081	104.10441	105.87267	93.45462	93.869827	85.34993	80.046516	89.753342	82.421387	93.717216	105.86188	93.106598	99.95031	74.374435	76.069397	78.038467	69.860344	82.962914	97.197678	95.055214	69.151337	71.536148	77.644135	70.499245	74.113022	75.1455	69.855217	95.112122	105.70659	106.2478	110.04189	104.68291	106.81202	106.37884	105.22188	100.86215	109.78453	101.64276	105.09721	108.42405	109.89165	109.76044	108.50559	109.50616	106.30283	113.09307	109.84406	109.24992	109.28446	100.67942	80.136017	81.295998	79.890541	80.257744	77.832344	79.986732	80.225197	80.095291	75.625954	80.193352	86.733109	90.715912	92.247948	99.313377	104.21071	107.24901	99.26004	91.112534	97.965561	80.049179	97.053375	95.910774	78.972641	88.561844	84.449997	82.962036	85.241951	77.463463	82.454285	84.764519	82.070595	82.636009	79.368004	79.059593	77.0168	80.945831	69.46962	72.481895	75.95372	78.54158	87.792519	87.414719	78.871597	76.538399	81.64698	87.446793	85.987976	80.183311	89.907692	89.733925	90.694946	103.17454	103.8714	104.86154	109.06484	111.16083	105.41981	105.46767	95.04438	99.474464	100.04588	94.745598	101.77917	103.81769	90.716431	83.455643	90.835457	87.584572	85.455139	93.346581	82.451424	95.999825	86.092796	78.585487	79.761559	82.439194	82.034286	78.162422	81.658844	75.562721	77.287102	97.993195	90.013626	90.804359	81.321983	79.171646	101.48361	100.67088	101.93396	103.45199	101.87513	99.522057	102.8077	103.98154	98.422371	95.145699	82.283539	76.9217	78.44326	75.924065	78.070137	80.562103	95.621353	96.55545	95.767288	82.633064	78.906982	93.374924	95.448578	112.42627	103.00316	98.432739	104.02061	100.84713	91.799225	104.17084	106.7796	105.47382	102.8277	97.826172	102.57055	102.50991	103.51271	98.757133	87.791512	95.053429	86.987686	91.773071	90.032532	84.812477	81.81057	78.55394	77.358147	79.853935	80.929436	81.886101	91.734703	78.76107	92.978241	84.148453	72.820625	78.769592	78.136566	78.798218	75.773735	0
81.138969	81.106697	96.340721	83.005661	87.683731	101.70499	81.029404	108.55333	95.506729	101.32133	102.38852	95.475975	82.88266	80.140198	76.698387	88.428635	91.860962	108.70109	103.1265	85.358276	73.292625	82.173767	87.008949	79.876381	82.852081	79.633087	73.707039	97.542091	93.273109	88.567635	97.69075	97.819839	101.93701	102.32621	92.765572	93.713356	103.61131	94.482742	103.74934	105.27322	99.149979	100.45351	94.286537	103.50239	104.12258	98.456192	89.206131	92.864281	88.084625	100.90977	102.07758	94.453903	94.226799	92.695168	96.871284	94.775558	96.831757	99.089622	103.16928	104.16464	89.735451	81.024918	92.004921	85.3937	80.818604	88.271217	100.93842	104.02433	99.429466	93.292313	82.55378	82.487907	83.204208	86.424805	103.06116	105.43465	93.623924	75.215706	66.795479	78.387085	75.29763	66.948174	73.93782	69.4534	105.57774	111.89708	108.46167	101.45668	101.29935	111.79735	103.03918	108.18737	105.76686	108.72701	107.93546	107.50206	111.71791	109.28998	109.6078	103.56352	109.76926	110.95282	108.0217	105.52458	111.3877	105.74631	79.92189	78.704468	80.747368	78.778816	80.579567	79.068947	79.980621	80.384407	77.23938	78.5634	76.293465	96.84446	105.85612	102.52907	108.19183	108.31015	102.21068	103.94641	90.306183	110.30327	80.882095	103.36682	105.25977	87.449989	99.824608	102.1079	89.192291	91.467751	86.563789	88.517166	87.656906	81.97702	85.810646	78.235703	78.965973	80.441681	80.106598	75.620399	74.949654	71.646332	79.728989	84.757721	87.197952	79.150658	81.859558	89.228317	103.5117	97.861832	74.755867	86.54081	99.999252	83.094513	100.65964	106.3798	107.22192	102.01067	105.79768	90.516747	97.630501	94.183128	104.01621	104.04861	103.32957	104.48071	101.26539	98.427521	96.190628	103.24415	96.648766	87.025063	84.747742	82.614845	85.281136	92.854858	81.899475	83.171608	90.699409	85.701492	82.943047	80.517487	76.815956	87.178856	95.291634	91.235382	91.120522	78.042305	78.538986	103.81533	104.10306	103.54254	101.7005	96.351768	102.00531	106.26498	107.38194	88.044991	98.504494	79.575516	76.484627	78.595909	77.17318	77.98542	90.848587	97.273056	92.543381	99.06765	78.862244	82.318451	90.30938	94.795082	110.11333	103.03828	100.26548	107.0722	95.835716	90.713234	106.20352	108.28835	97.502159	99.406746	102.9503	97.678177	92.495766	102.33224	106.21091	96.185471	102.56596	95.541229	86.11908	93.360527	92.688133	78.370201	79.753616	82.144028	93.085121	87.498596	80.535233	78.209869	72.301994	76.077515	74.568649	75.738892	76.046486	74.801018	79.2099	71.966286	0
85.861008	92.528099	94.051598	75.344986	84.420532	93.233437	90.835068	95.785141	84.571098	86.777893	93.361191	92.107574	80.131012	78.771156	80.816307	98.083214	107.21367	95.803078	109.6557	99.386848	77.632874	83.380951	87.256531	80.276283	84.575096	86.282501	80.642914	95.3321	88.579849	86.363121	99.304329	96.950806	100.75034	104.0154	104.27322	101.78992	102.96968	93.688339	101.60869	105.72723	91.510086	104.55858	105.71703	110.05762	106.52451	86.052757	91.329735	93.11351	93.375313	101.28259	102.24593	91.403397	91.578575	97.10614	99.611382	99.978996	108.48527	106.48853	110.67329	93.903282	83.912392	84.784004	92.745872	83.155472	93.188736	95.467911	106.93663	86.033485	101.1133	88.655891	93.835991	88.622093	75.615524	79.411522	98.692223	109.6731	102.04786	85.399712	76.002838	82.947746	74.926994	75.818687	76.69886	75.19429	104.85191	106.65167	108.31758	98.480606	78.743652	103.04568	108.41702	108.42448	102.10837	109.97507	104.10183	110.33037	107.4311	111.46789	103.4587	109.07941	106.06014	107.47989	110.76566	108.16045	108.76394	86.997147	79.365753	77.68885	80.439941	79.152184	82.718575	85.163353	77.461319	78.037025	76.649658	75.361511	73.915092	106.5126	102.56952	104.04456	106.08922	107.63654	111.15718	96.159874	93.721512	94.30323	78.648544	105.4061	108.66103	84.287903	111.42701	98.066025	101.79882	101.13355	105.43495	97.388329	94.179138	82.423683	94.065582	81.986954	86.410904	83.834801	81.130577	78.687363	77.347099	76.059402	83.263428	82.30069	85.176872	78.633034	82.369545	90.404671	100.17355	86.863937	76.941528	92.871941	98.43634	84.143387	85.948837	103.82872	107.01647	106.96424	101.64306	97.961098	106.44278	99.449982	103.47224	110.13599	105.97659	109.30581	104.29178	98.08313	104.74614	102.21976	103.38504	101.68275	92.871124	89.811798	90.574142	86.927048	84.861725	90.096085	99.603401	99.58197	92.594513	80.664345	80.823006	85.442566	84.14978	81.893524	99.60379	80.736359	82.291931	92.756821	107.67108	104.18425	92.903397	95.250031	100.77862	98.053406	100.65706	98.286049	87.80825	76.729073	81.435638	81.57383	77.480225	78.326622	89.934189	93.583237	91.151657	89.52935	76.754112	81.212997	91.900337	103.35708	109.41733	108.28436	98.832214	98.78273	98.032059	90.659286	113.61906	106.75761	103.65195	104.88817	99.092499	105.91655	93.864998	104.23952	107.10925	99.321945	103.51794	97.718582	96.569031	90.863586	89.561043	79.979286	77.184616	84.127167	86.487938	81.895927	85.631432	84.848488	70.689636	71.62854	72.957436	76.935646	75.077881	72.465324	80.687927	72.077118	0
87.107719	99.811867	89.341316	79.510437	87.129906	100.37524	92.770317	73.752747	84.490654	81.477913	86.207825	81.662773	79.353325	82.059074	82.555542	89.638954	102.63089	98.790329	111.08276	103.51297	83.69355	78.500618	90.699326	85.34864	84.960991	86.727982	99.773071	95.079399	86.277245	98.64624	100.38741	98.764626	101.49434	106.6038	105.85789	101.91232	101.69308	94.264862	96.271843	102.78869	92.606056	93.521309	104.62673	104.55939	105.19072	102.01263	104.47324	100.49424	100.07869	105.21426	106.35227	96.257637	97.934189	99.298576	97.484482	105.42242	111.79752	102.22746	102.52454	90.941391	81.852264	90.275818	100.48754	92.647919	96.116592	109.08735	89.042862	85.402115	95.547623	76.245117	81.231018	79.09716	84.759132	88.915504	94.194031	110.05071	82.41832	84.627045	77.244591	101.38716	83.399109	77.769661	59.019241	74.513008	86.577179	113.03738	110.02937	77.889114	80.485306	93.464493	100.53158	110.08363	108.06245	102.18901	110.74491	109.41207	103.23449	104.44897	109.22037	102.985	109.87929	107.76833	108.2363	98.98877	100.89397	79.026566	79.249001	77.166878	82.287682	82.30822	83.279694	90.904358	76.939613	75.549675	76.949982	70.164551	76.402489	107.87323	106.21554	110.89616	111.18396	113.40674	108.46796	112.49103	107.225	95.614616	81.64711	101.01099	102.99852	82.006973	99.377991	92.77433	93.657654	90.42778	97.345604	101.7737	96.675934	87.104568	100.68605	78.949753	97.930222	93.496292	83.035141	79.30751	80.049156	76.761665	83.263535	88.98851	85.900703	80.786423	79.230698	87.91893	98.688042	84.744713	79.584084	94.711311	93.107712	80.553665	83.206497	106.0619	109.05471	108.68118	104.76713	97.948929	105.44686	103.62691	107.1771	102.4618	109.21897	105.54776	104.31008	102.0278	105.53892	108.17278	109.45475	105.73036	90.411667	82.55397	76.662407	94.255852	83.444893	96.884415	106.6104	96.196335	98.602699	81.427147	82.871567	93.37368	89.206108	83.338684	97.250481	87.808075	80.839508	106.76115	107.03372	97.535355	82.507729	96.592461	96.368141	79.288628	84.878632	100.20649	78.21611	75.971771	76.267754	78.826408	76.908867	81.381721	90.645615	91.117989	88.424408	80.17646	80.023705	76.203918	85.811295	113.14819	108.94814	99.258705	95.695534	96.941383	92.976479	97.793556	113.18768	102.43584	102.13612	104.64752	105.76115	106.32521	98.973511	104.21876	107.79725	92.269943	91.762321	87.699547	87.301872	94.4011	94.437057	81.416565	69.442909	91.479034	82.732025	78.72213	85.438423	89.973862	87.052017	82.80024	78.949646	77.81279	77.326645	75.643059	75.860428	74.680382	0
